transaction_id,date,month,quarter,channel,campaign_objective,customer_segment,lifecycle_stage,device,geo_region,ad_budget_level,campaign_daily_spend_usd,cost_attributed_usd,landing_variant,cta_variant,lead_magnet,checkout_simplified,webinar_invited,webinar_attended,new_product_offer,lead_score,converted_to_sale,days_to_close,aov_usd,revenue_usd,gross_margin_pct,gross_profit_usd,contribution_profit_usd
TX-017122,2026-01-27,2026-01,2026Q1,Facebook Ads,cold_acquisition,Creator,new_visitor,desktop,MX,saturated,1031.1,29.13,landing_v2,benefit_cta,1,1,0,0,0,38,0,,0.0,0.0,0.708,0.0,-29.13
TX-017123,2026-01-27,2026-01,2026Q1,Webinar,retargeting,Enterprise,new_visitor,desktop,US Hispanic,organic_or_owned,66.97,5.22,landing_v2,benefit_cta,1,1,0,0,0,79,0,,0.0,0.0,0.807,0.0,-5.22
TX-017124,2026-01-27,2026-01,2026Q1,Google Ads,cold_acquisition,B2B Services,known_lead,mobile,CL,saturated,728.5,22.01,landing_v2,benefit_cta,1,0,0,0,0,39,0,,0.0,0.0,0.675,0.0,-22.01
TX-017125,2026-01-27,2026-01,2026Q1,Google Ads,cold_acquisition,Ecommerce,new_visitor,desktop,CL,saturated,793.27,16.66,landing_v2,standard,1,0,0,0,0,26,0,,0.0,0.0,0.727,0.0,-16.66
TX-017126,2026-01-27,2026-01,2026Q1,Webinar,nurture,B2B Services,known_lead,desktop,CL,organic_or_owned,0.0,7.0,landing_v2,benefit_cta,0,1,1,0,0,70,0,,0.0,0.0,0.758,0.0,-7.0
TX-017127,2026-01-27,2026-01,2026Q1,Google Ads,cold_acquisition,Ecommerce,new_visitor,desktop,MX,saturated,700.43,18.58,landing_v2,standard,1,1,0,0,0,35,0,,0.0,0.0,0.704,0.0,-18.58
TX-017128,2026-01-27,2026-01,2026Q1,Webinar,retargeting,Creator,new_visitor,desktop,ES,organic_or_owned,63.28,7.26,landing_v2,benefit_cta,0,1,0,0,0,59,0,,0.0,0.0,0.744,0.0,-7.26
TX-017129,2026-01-27,2026-01,2026Q1,Email,launch,Creator,new_visitor,desktop,ES,organic_or_owned,41.41,0.47,baseline,benefit_cta,1,0,0,0,0,89,0,,0.0,0.0,0.72,0.0,-0.47
TX-017130,2026-01-27,2026-01,2026Q1,TikTok Ads,retargeting,B2B Services,known_lead,tablet,ES,saturated,639.71,17.49,landing_v2,benefit_cta,0,1,0,0,0,54,0,,0.0,0.0,0.741,0.0,-17.49
TX-017131,2026-01-27,2026-01,2026Q1,Google Ads,retargeting,B2B Services,returning_customer,mobile,ES,saturated,772.09,16.25,landing_v2,benefit_cta,1,1,0,0,1,32,0,,0.0,0.0,0.668,0.0,-16.25
TX-017132,2026-01-27,2026-01,2026Q1,SEO / Blog,evergreen,Ecommerce,new_visitor,tablet,US Hispanic,organic_or_owned,70.91,1.42,landing_v2,benefit_cta,1,0,1,0,0,48,0,,0.0,0.0,0.775,0.0,-1.42
TX-017133,2026-01-28,2026-01,2026Q1,SEO / Blog,nurture,Creator,returning_customer,desktop,ES,organic_or_owned,9.39,1.88,landing_v2,benefit_cta,0,1,0,0,0,77,0,,0.0,0.0,0.741,0.0,-1.88
TX-017134,2026-01-28,2026-01,2026Q1,Google Ads,nurture,Creator,new_visitor,mobile,US Hispanic,saturated,682.99,18.54,landing_v2,standard,1,1,0,0,0,22,0,,0.0,0.0,0.774,0.0,-18.54
TX-017135,2026-01-28,2026-01,2026Q1,Email,launch,Creator,new_visitor,desktop,MX,organic_or_owned,0.0,0.88,landing_v2,benefit_cta,1,0,0,0,0,85,1,2,664.41,664.41,0.715,475.05,452.17
TX-017136,2026-01-28,2026-01,2026Q1,TikTok Ads,evergreen,Enterprise,known_lead,desktop,ES,saturated,718.38,19.66,landing_v2,standard,1,1,0,0,0,53,0,,0.0,0.0,0.689,0.0,-19.66
TX-017137,2026-01-28,2026-01,2026Q1,Google Ads,cold_acquisition,B2B Services,new_visitor,desktop,ES,saturated,819.67,19.4,landing_v2,standard,1,0,0,0,0,15,0,,0.0,0.0,0.703,0.0,-19.4
TX-017138,2026-01-28,2026-01,2026Q1,SEO / Blog,evergreen,B2B Services,new_visitor,desktop,ES,organic_or_owned,0.0,2.18,landing_v2,standard,0,0,0,0,0,53,0,,0.0,0.0,0.744,0.0,-2.18
TX-017139,2026-01-28,2026-01,2026Q1,Facebook Ads,cold_acquisition,Enterprise,new_visitor,desktop,AR,saturated,1015.25,23.69,landing_v2,benefit_cta,1,1,0,0,0,47,0,,0.0,0.0,0.735,0.0,-23.69
TX-017140,2026-01-28,2026-01,2026Q1,Facebook Ads,launch,Creator,new_visitor,desktop,ES,saturated,1026.39,35.02,baseline,benefit_cta,0,1,0,0,0,33,0,,0.0,0.0,0.737,0.0,-35.02
TX-017141,2026-01-28,2026-01,2026Q1,TikTok Ads,retargeting,B2B Services,known_lead,mobile,MX,saturated,715.23,12.27,baseline,benefit_cta,1,1,0,0,0,35,0,,0.0,0.0,0.721,0.0,-12.27
TX-017142,2026-01-28,2026-01,2026Q1,Afiliados,nurture,SMB,known_lead,mobile,ES,organic_or_owned,0.0,8.05,landing_v2,benefit_cta,1,0,0,0,0,78,1,12,554.6,554.6,0.681,377.68,347.63
TX-017143,2026-01-28,2026-01,2026Q1,TikTok Ads,retargeting,SMB,new_visitor,desktop,ES,saturated,763.37,13.62,landing_v2,benefit_cta,1,1,0,0,0,20,0,,0.0,0.0,0.747,0.0,-13.62
TX-017144,2026-01-28,2026-01,2026Q1,Afiliados,launch,Creator,known_lead,desktop,ES,organic_or_owned,22.13,6.93,landing_v2,standard,1,1,0,0,0,49,0,,0.0,0.0,0.666,0.0,-6.93
TX-017145,2026-01-28,2026-01,2026Q1,TikTok Ads,evergreen,B2B Services,known_lead,desktop,ES,saturated,611.2,17.18,landing_v2,standard,1,0,1,0,0,54,0,,0.0,0.0,0.747,0.0,-17.18
TX-017146,2026-01-28,2026-01,2026Q1,Afiliados,cold_acquisition,B2B Services,known_lead,mobile,ES,organic_or_owned,51.6,5.98,landing_v2,benefit_cta,0,1,0,0,0,44,1,2,1618.94,1618.94,0.776,1256.3,1228.32
TX-017147,2026-01-28,2026-01,2026Q1,Email,launch,SMB,known_lead,desktop,CL,organic_or_owned,0.0,0.84,landing_v2,benefit_cta,0,0,1,0,0,64,0,,0.0,0.0,0.783,0.0,-0.84
TX-017148,2026-01-28,2026-01,2026Q1,SEO / Blog,launch,Creator,new_visitor,mobile,MX,organic_or_owned,39.86,1.43,landing_v2,benefit_cta,1,0,0,0,0,63,0,,0.0,0.0,0.772,0.0,-1.43
TX-017149,2026-01-28,2026-01,2026Q1,SEO / Blog,nurture,Ecommerce,returning_customer,desktop,ES,organic_or_owned,0.0,2.37,landing_v2,benefit_cta,1,1,0,0,0,61,0,,0.0,0.0,0.736,0.0,-2.37
TX-017150,2026-01-28,2026-01,2026Q1,Email,retargeting,SMB,new_visitor,desktop,CO,organic_or_owned,9.67,1.0,landing_v2,benefit_cta,1,1,1,0,0,66,1,1,589.15,589.15,0.808,476.03,453.03
TX-017151,2026-01-28,2026-01,2026Q1,Facebook Ads,cold_acquisition,SMB,new_visitor,desktop,ES,saturated,1002.71,18.72,landing_v2,benefit_cta,1,1,0,0,0,23,0,,0.0,0.0,0.687,0.0,-18.72
TX-017152,2026-01-28,2026-01,2026Q1,Facebook Ads,launch,B2B Services,known_lead,desktop,MX,saturated,1014.32,30.5,landing_v2,benefit_cta,1,1,0,0,1,50,0,,0.0,0.0,0.694,0.0,-30.5
TX-017153,2026-01-28,2026-01,2026Q1,Afiliados,cold_acquisition,Creator,new_visitor,desktop,ES,organic_or_owned,24.01,6.48,landing_v2,benefit_cta,1,1,0,0,0,32,0,,0.0,0.0,0.66,0.0,-6.48
TX-017154,2026-01-28,2026-01,2026Q1,Facebook Ads,cold_acquisition,B2B Services,new_visitor,desktop,ES,saturated,1098.91,16.52,landing_v2,benefit_cta,0,1,0,0,0,35,0,,0.0,0.0,0.781,0.0,-16.52
TX-017155,2026-01-28,2026-01,2026Q1,Facebook Ads,cold_acquisition,B2B Services,new_visitor,mobile,ES,saturated,1096.23,18.24,landing_v2,standard,1,1,0,0,0,20,0,,0.0,0.0,0.682,0.0,-18.24
TX-017156,2026-01-28,2026-01,2026Q1,SEO / Blog,launch,Enterprise,returning_customer,desktop,US Hispanic,organic_or_owned,44.37,2.77,landing_v2,benefit_cta,1,1,0,0,0,88,0,,0.0,0.0,0.754,0.0,-2.77
TX-017157,2026-01-28,2026-01,2026Q1,Email,nurture,SMB,known_lead,mobile,ES,organic_or_owned,0.0,0.68,baseline,benefit_cta,1,1,0,0,0,61,1,3,759.23,759.23,0.74,561.83,539.15
TX-017158,2026-01-28,2026-01,2026Q1,SEO / Blog,evergreen,Creator,known_lead,mobile,ES,organic_or_owned,22.15,2.45,landing_v2,benefit_cta,1,0,1,0,0,66,0,,0.0,0.0,0.731,0.0,-2.45
TX-017159,2026-01-28,2026-01,2026Q1,SEO / Blog,nurture,SMB,new_visitor,desktop,ES,organic_or_owned,2.53,1.61,landing_v2,benefit_cta,0,1,1,0,0,61,0,,0.0,0.0,0.856,0.0,-1.61
TX-017160,2026-01-28,2026-01,2026Q1,Email,evergreen,B2B Services,known_lead,desktop,AR,organic_or_owned,0.0,0.9,landing_v2,benefit_cta,1,1,0,0,0,71,1,1,1140.14,1140.14,0.783,892.73,869.83
TX-017161,2026-01-28,2026-01,2026Q1,Email,nurture,B2B Services,known_lead,desktop,ES,organic_or_owned,0.0,0.78,landing_v2,benefit_cta,1,1,0,0,0,80,0,,0.0,0.0,0.758,0.0,-0.78
TX-017162,2026-01-28,2026-01,2026Q1,Facebook Ads,cold_acquisition,B2B Services,new_visitor,tablet,ES,saturated,947.98,18.4,baseline,benefit_cta,1,0,0,0,0,58,0,,0.0,0.0,0.664,0.0,-18.4
TX-017163,2026-01-28,2026-01,2026Q1,Google Ads,retargeting,Ecommerce,new_visitor,desktop,ES,saturated,818.02,27.19,landing_v2,benefit_cta,0,0,0,0,0,29,0,,0.0,0.0,0.733,0.0,-27.19
TX-017164,2026-01-28,2026-01,2026Q1,SEO / Blog,launch,Ecommerce,new_visitor,desktop,ES,organic_or_owned,37.46,1.38,landing_v2,standard,1,1,0,0,0,74,0,,0.0,0.0,0.763,0.0,-1.38
TX-017165,2026-01-29,2026-01,2026Q1,TikTok Ads,cold_acquisition,Ecommerce,new_visitor,tablet,MX,saturated,512.83,18.76,landing_v2,benefit_cta,1,1,0,0,1,20,0,,0.0,0.0,0.72,0.0,-18.76
TX-017166,2026-01-29,2026-01,2026Q1,TikTok Ads,cold_acquisition,B2B Services,new_visitor,desktop,ES,saturated,666.31,16.4,landing_v2,benefit_cta,1,1,0,0,0,26,0,,0.0,0.0,0.751,0.0,-16.4
TX-017167,2026-01-29,2026-01,2026Q1,Email,retargeting,B2B Services,new_visitor,mobile,US Hispanic,organic_or_owned,0.0,1.1,landing_v2,benefit_cta,1,1,0,0,0,79,1,1,1192.57,1192.57,0.744,887.27,864.17
TX-017168,2026-01-29,2026-01,2026Q1,Email,nurture,SMB,known_lead,mobile,ES,organic_or_owned,13.67,0.57,landing_v2,standard,1,0,1,1,0,59,0,,0.0,0.0,0.808,0.0,-0.57
TX-017169,2026-01-29,2026-01,2026Q1,SEO / Blog,launch,Creator,new_visitor,mobile,ES,organic_or_owned,17.92,1.15,landing_v2,benefit_cta,1,0,0,0,0,72,1,4,953.78,953.78,0.796,759.21,736.06
TX-017170,2026-01-29,2026-01,2026Q1,Google Ads,launch,Enterprise,new_visitor,desktop,ES,saturated,743.79,14.55,landing_v2,benefit_cta,1,1,0,0,0,31,0,,0.0,0.0,0.709,0.0,-14.55
TX-017171,2026-01-29,2026-01,2026Q1,Google Ads,cold_acquisition,B2B Services,returning_customer,mobile,CL,saturated,842.39,12.55,landing_v2,benefit_cta,1,1,0,0,0,44,0,,0.0,0.0,0.745,0.0,-12.55
TX-017172,2026-01-29,2026-01,2026Q1,TikTok Ads,cold_acquisition,Ecommerce,known_lead,desktop,AR,saturated,698.73,18.43,landing_v2,benefit_cta,1,1,0,0,0,59,0,,0.0,0.0,0.732,0.0,-18.43
TX-017173,2026-01-29,2026-01,2026Q1,Facebook Ads,cold_acquisition,Creator,known_lead,desktop,CO,saturated,1052.9,18.3,landing_v2,benefit_cta,1,1,1,0,0,44,0,,0.0,0.0,0.684,0.0,-18.3
TX-017174,2026-01-29,2026-01,2026Q1,SEO / Blog,evergreen,Creator,new_visitor,mobile,MX,organic_or_owned,0.0,1.65,landing_v2,benefit_cta,0,1,0,0,0,77,0,,0.0,0.0,0.723,0.0,-1.65
TX-017175,2026-01-29,2026-01,2026Q1,Email,nurture,Creator,new_visitor,desktop,ES,organic_or_owned,0.0,0.61,landing_v2,standard,1,0,1,0,0,60,0,,0.0,0.0,0.845,0.0,-0.61
TX-017176,2026-01-29,2026-01,2026Q1,Webinar,retargeting,Enterprise,new_visitor,desktop,CO,organic_or_owned,0.0,6.93,baseline,benefit_cta,1,1,0,0,0,71,0,,0.0,0.0,0.794,0.0,-6.93
TX-017177,2026-01-29,2026-01,2026Q1,Webinar,launch,B2B Services,returning_customer,desktop,MX,organic_or_owned,48.74,5.45,baseline,standard,1,1,1,0,0,80,0,,0.0,0.0,0.756,0.0,-5.45
TX-017178,2026-01-29,2026-01,2026Q1,Google Ads,evergreen,Ecommerce,known_lead,mobile,AR,saturated,711.29,19.88,landing_v2,benefit_cta,1,1,0,0,0,53,0,,0.0,0.0,0.774,0.0,-19.88
TX-017179,2026-01-29,2026-01,2026Q1,SEO / Blog,evergreen,B2B Services,new_visitor,mobile,ES,organic_or_owned,25.89,1.79,landing_v2,benefit_cta,1,0,0,0,0,67,0,,0.0,0.0,0.706,0.0,-1.79
TX-017180,2026-01-29,2026-01,2026Q1,Webinar,retargeting,Enterprise,new_visitor,desktop,ES,organic_or_owned,0.0,4.42,landing_v2,standard,1,0,0,0,0,72,0,,0.0,0.0,0.747,0.0,-4.42
TX-017181,2026-01-29,2026-01,2026Q1,SEO / Blog,nurture,SMB,known_lead,desktop,CL,organic_or_owned,28.59,1.36,landing_v2,standard,1,1,0,0,0,47,0,,0.0,0.0,0.709,0.0,-1.36
TX-017182,2026-01-29,2026-01,2026Q1,Facebook Ads,retargeting,Ecommerce,returning_customer,desktop,AR,saturated,1127.47,21.94,baseline,benefit_cta,1,0,1,0,0,44,0,,0.0,0.0,0.698,0.0,-21.94
TX-017183,2026-01-29,2026-01,2026Q1,Webinar,nurture,Enterprise,new_visitor,mobile,ES,organic_or_owned,0.0,5.27,landing_v2,benefit_cta,0,1,0,0,0,64,1,4,2339.99,2339.99,0.765,1790.09,1762.82
TX-017184,2026-01-29,2026-01,2026Q1,TikTok Ads,evergreen,B2B Services,new_visitor,tablet,ES,saturated,608.03,13.43,landing_v2,standard,0,1,0,0,0,28,0,,0.0,0.0,0.773,0.0,-13.43
TX-017185,2026-01-30,2026-01,2026Q1,Google Ads,launch,Ecommerce,known_lead,mobile,MX,saturated,833.28,28.11,landing_v2,benefit_cta,0,0,0,0,0,35,0,,0.0,0.0,0.729,0.0,-28.11
TX-017186,2026-01-30,2026-01,2026Q1,Facebook Ads,retargeting,Enterprise,known_lead,desktop,MX,saturated,1140.71,18.85,baseline,standard,1,0,0,0,0,31,0,,0.0,0.0,0.75,0.0,-18.85
TX-017187,2026-01-30,2026-01,2026Q1,TikTok Ads,cold_acquisition,Creator,new_visitor,desktop,ES,saturated,733.77,11.52,landing_v2,benefit_cta,1,0,0,0,0,39,0,,0.0,0.0,0.637,0.0,-11.52
TX-017188,2026-01-30,2026-01,2026Q1,Email,launch,Enterprise,new_visitor,mobile,AR,organic_or_owned,10.05,0.78,baseline,standard,1,1,1,0,0,73,0,,0.0,0.0,0.706,0.0,-0.78
TX-017189,2026-01-30,2026-01,2026Q1,Email,nurture,SMB,known_lead,desktop,AR,organic_or_owned,0.0,0.61,baseline,benefit_cta,0,1,0,0,0,50,0,,0.0,0.0,0.798,0.0,-0.61
TX-017190,2026-01-30,2026-01,2026Q1,Afiliados,cold_acquisition,Creator,new_visitor,mobile,ES,organic_or_owned,0.0,6.69,landing_v2,benefit_cta,0,1,0,0,0,39,1,3,1143.99,1143.99,0.778,890.02,861.33
TX-017191,2026-01-30,2026-01,2026Q1,Facebook Ads,evergreen,B2B Services,new_visitor,desktop,MX,saturated,1004.12,23.15,landing_v2,standard,1,1,0,0,0,38,0,,0.0,0.0,0.776,0.0,-23.15
TX-017192,2026-01-30,2026-01,2026Q1,Google Ads,retargeting,SMB,returning_customer,desktop,ES,saturated,752.14,21.82,landing_v2,benefit_cta,1,0,0,0,0,44,0,,0.0,0.0,0.749,0.0,-21.82
TX-017193,2026-01-30,2026-01,2026Q1,Email,launch,B2B Services,new_visitor,desktop,ES,organic_or_owned,11.27,0.92,baseline,standard,1,1,0,0,0,73,0,,0.0,0.0,0.815,0.0,-0.92
TX-017194,2026-01-30,2026-01,2026Q1,Google Ads,nurture,Creator,known_lead,desktop,ES,saturated,749.47,19.47,landing_v2,standard,1,1,0,0,0,46,0,,0.0,0.0,0.717,0.0,-19.47
TX-017195,2026-01-30,2026-01,2026Q1,Facebook Ads,retargeting,Enterprise,new_visitor,desktop,AR,saturated,1084.23,21.19,landing_v2,benefit_cta,0,0,0,0,0,36,0,,0.0,0.0,0.659,0.0,-21.19
TX-017196,2026-01-30,2026-01,2026Q1,Webinar,retargeting,B2B Services,known_lead,mobile,ES,organic_or_owned,0.0,4.77,baseline,benefit_cta,0,1,0,0,0,76,1,17,1090.16,1090.16,0.733,799.09,772.32
TX-017197,2026-01-30,2026-01,2026Q1,Facebook Ads,cold_acquisition,Ecommerce,new_visitor,desktop,MX,saturated,1129.29,21.92,landing_v2,benefit_cta,1,1,0,0,0,25,0,,0.0,0.0,0.694,0.0,-21.92
TX-017198,2026-01-30,2026-01,2026Q1,SEO / Blog,launch,Enterprise,known_lead,mobile,ES,organic_or_owned,0.0,1.96,baseline,standard,1,0,1,0,0,61,0,,0.0,0.0,0.733,0.0,-1.96
TX-017199,2026-01-30,2026-01,2026Q1,Google Ads,nurture,Ecommerce,returning_customer,tablet,ES,saturated,856.07,23.5,landing_v2,benefit_cta,1,1,0,0,0,53,0,,0.0,0.0,0.68,0.0,-23.5
TX-017200,2026-01-30,2026-01,2026Q1,SEO / Blog,retargeting,B2B Services,known_lead,desktop,ES,organic_or_owned,0.0,1.56,landing_v2,standard,1,1,0,0,0,68,0,,0.0,0.0,0.741,0.0,-1.56
TX-017201,2026-01-30,2026-01,2026Q1,TikTok Ads,evergreen,Creator,known_lead,desktop,ES,saturated,678.96,15.77,landing_v2,benefit_cta,1,1,0,0,0,45,0,,0.0,0.0,0.777,0.0,-15.77
TX-017202,2026-01-30,2026-01,2026Q1,SEO / Blog,launch,Ecommerce,known_lead,desktop,CO,organic_or_owned,0.0,1.53,landing_v2,benefit_cta,0,1,1,0,0,71,0,,0.0,0.0,0.741,0.0,-1.53
TX-017203,2026-01-30,2026-01,2026Q1,Webinar,retargeting,Enterprise,new_visitor,desktop,ES,organic_or_owned,0.0,4.81,baseline,benefit_cta,1,0,0,0,0,74,0,,0.0,0.0,0.739,0.0,-4.81
TX-017204,2026-01-30,2026-01,2026Q1,Facebook Ads,retargeting,B2B Services,new_visitor,desktop,ES,saturated,1145.64,29.05,baseline,benefit_cta,1,1,0,0,0,39,0,,0.0,0.0,0.745,0.0,-29.05
TX-017205,2026-01-30,2026-01,2026Q1,SEO / Blog,nurture,Ecommerce,returning_customer,desktop,ES,organic_or_owned,24.44,1.71,baseline,benefit_cta,0,1,1,0,0,81,0,,0.0,0.0,0.775,0.0,-1.71
TX-017206,2026-01-30,2026-01,2026Q1,Facebook Ads,cold_acquisition,B2B Services,new_visitor,mobile,MX,saturated,1118.87,23.73,landing_v2,standard,1,1,0,0,0,50,0,,0.0,0.0,0.729,0.0,-23.73
TX-017207,2026-01-30,2026-01,2026Q1,Facebook Ads,retargeting,Creator,new_visitor,desktop,MX,saturated,1115.23,17.24,baseline,benefit_cta,0,1,0,0,0,26,0,,0.0,0.0,0.662,0.0,-17.24
TX-017208,2026-01-30,2026-01,2026Q1,Afiliados,evergreen,B2B Services,known_lead,mobile,CL,organic_or_owned,0.0,6.53,landing_v2,standard,0,1,0,0,0,30,0,,0.0,0.0,0.632,0.0,-6.53
TX-017209,2026-01-30,2026-01,2026Q1,Afiliados,evergreen,B2B Services,known_lead,desktop,CL,organic_or_owned,0.0,6.31,landing_v2,benefit_cta,1,0,0,0,0,57,0,,0.0,0.0,0.609,0.0,-6.31
TX-017210,2026-01-30,2026-01,2026Q1,TikTok Ads,nurture,Enterprise,returning_customer,desktop,MX,saturated,644.74,15.29,landing_v2,benefit_cta,1,0,0,0,0,43,0,,0.0,0.0,0.671,0.0,-15.29
TX-017211,2026-01-30,2026-01,2026Q1,Facebook Ads,cold_acquisition,SMB,new_visitor,desktop,ES,saturated,1195.75,23.26,landing_v2,benefit_cta,1,1,0,0,0,31,0,,0.0,0.0,0.718,0.0,-23.26
TX-017212,2026-01-30,2026-01,2026Q1,Facebook Ads,retargeting,SMB,known_lead,desktop,ES,saturated,950.23,24.24,baseline,benefit_cta,1,1,1,0,0,38,0,,0.0,0.0,0.74,0.0,-24.24
TX-017213,2026-01-30,2026-01,2026Q1,Google Ads,cold_acquisition,Ecommerce,new_visitor,desktop,ES,saturated,765.39,13.04,landing_v2,standard,1,1,0,0,0,53,1,14,728.5,728.5,0.693,504.85,469.81
TX-017214,2026-01-30,2026-01,2026Q1,Google Ads,cold_acquisition,Ecommerce,new_visitor,desktop,ES,saturated,766.84,18.48,baseline,standard,1,0,0,0,0,32,0,,0.0,0.0,0.708,0.0,-18.48
TX-017215,2026-01-30,2026-01,2026Q1,Facebook Ads,evergreen,SMB,known_lead,desktop,ES,saturated,1086.9,23.78,baseline,benefit_cta,1,0,0,0,0,34,0,,0.0,0.0,0.696,0.0,-23.78
TX-017216,2026-01-30,2026-01,2026Q1,SEO / Blog,launch,Creator,known_lead,tablet,ES,organic_or_owned,0.0,1.41,landing_v2,benefit_cta,1,1,0,0,0,82,0,,0.0,0.0,0.743,0.0,-1.41
TX-017217,2026-01-31,2026-01,2026Q1,Email,launch,B2B Services,new_visitor,desktop,CO,organic_or_owned,12.91,0.79,landing_v2,benefit_cta,0,1,0,0,0,67,0,,0.0,0.0,0.772,0.0,-0.79
TX-017218,2026-01-31,2026-01,2026Q1,Facebook Ads,nurture,B2B Services,new_visitor,desktop,ES,saturated,1211.1,23.07,landing_v2,benefit_cta,1,0,0,0,0,30,0,,0.0,0.0,0.699,0.0,-23.07
TX-017219,2026-01-31,2026-01,2026Q1,Afiliados,evergreen,Ecommerce,known_lead,desktop,ES,organic_or_owned,39.38,5.75,landing_v2,benefit_cta,1,1,0,0,0,44,1,3,911.63,911.63,0.7,638.14,610.39
TX-017220,2026-01-31,2026-01,2026Q1,Google Ads,retargeting,SMB,new_visitor,mobile,MX,saturated,806.75,20.7,baseline,benefit_cta,1,1,0,0,0,22,0,,0.0,0.0,0.711,0.0,-20.7
TX-017221,2026-01-31,2026-01,2026Q1,Facebook Ads,cold_acquisition,SMB,new_visitor,desktop,MX,saturated,1121.58,24.74,baseline,standard,1,1,0,0,0,35,0,,0.0,0.0,0.682,0.0,-24.74
TX-017222,2026-01-31,2026-01,2026Q1,Facebook Ads,cold_acquisition,Ecommerce,known_lead,desktop,MX,saturated,1059.22,15.25,landing_v2,benefit_cta,1,1,0,0,0,28,0,,0.0,0.0,0.739,0.0,-15.25
TX-017223,2026-01-31,2026-01,2026Q1,Facebook Ads,cold_acquisition,Enterprise,known_lead,mobile,ES,saturated,1104.66,32.78,landing_v2,benefit_cta,0,0,0,0,0,73,0,,0.0,0.0,0.683,0.0,-32.78
TX-017224,2026-01-31,2026-01,2026Q1,Facebook Ads,cold_acquisition,Ecommerce,known_lead,desktop,ES,saturated,1124.55,17.2,baseline,benefit_cta,0,0,0,0,0,48,0,,0.0,0.0,0.663,0.0,-17.2
TX-017225,2026-01-31,2026-01,2026Q1,Email,nurture,Ecommerce,known_lead,desktop,ES,organic_or_owned,4.58,0.72,landing_v2,standard,1,0,0,0,0,60,0,,0.0,0.0,0.779,0.0,-0.72
TX-017226,2026-01-31,2026-01,2026Q1,Facebook Ads,cold_acquisition,B2B Services,new_visitor,desktop,AR,saturated,982.91,20.11,baseline,benefit_cta,0,1,0,0,0,11,0,,0.0,0.0,0.654,0.0,-20.11
TX-017227,2026-01-31,2026-01,2026Q1,Webinar,evergreen,SMB,returning_customer,desktop,ES,organic_or_owned,0.0,7.45,landing_v2,benefit_cta,1,0,0,0,0,67,1,1,489.93,489.93,0.747,365.98,336.53
TX-017228,2026-01-31,2026-01,2026Q1,Facebook Ads,cold_acquisition,B2B Services,new_visitor,mobile,ES,saturated,933.23,18.66,landing_v2,benefit_cta,1,1,0,0,1,47,0,,0.0,0.0,0.661,0.0,-18.66
TX-017229,2026-01-31,2026-01,2026Q1,SEO / Blog,evergreen,SMB,new_visitor,mobile,CL,organic_or_owned,45.27,1.88,landing_v2,standard,1,1,0,0,0,54,0,,0.0,0.0,0.767,0.0,-1.88
TX-017230,2026-01-31,2026-01,2026Q1,Email,evergreen,B2B Services,returning_customer,mobile,AR,organic_or_owned,28.0,0.86,baseline,benefit_cta,1,1,0,0,0,90,0,,0.0,0.0,0.809,0.0,-0.86
TX-017231,2026-01-31,2026-01,2026Q1,SEO / Blog,nurture,SMB,new_visitor,mobile,AR,organic_or_owned,46.84,1.67,landing_v2,benefit_cta,1,1,0,0,0,56,1,5,660.97,660.97,0.771,509.61,485.94
TX-017232,2026-01-31,2026-01,2026Q1,Facebook Ads,launch,Ecommerce,new_visitor,desktop,ES,saturated,1050.25,21.07,landing_v2,standard,0,1,0,0,0,36,0,,0.0,0.0,0.779,0.0,-21.07
TX-017233,2026-01-31,2026-01,2026Q1,TikTok Ads,nurture,SMB,new_visitor,mobile,ES,saturated,783.7,12.29,landing_v2,benefit_cta,1,0,0,0,0,35,0,,0.0,0.0,0.722,0.0,-12.29
TX-017234,2026-01-31,2026-01,2026Q1,SEO / Blog,evergreen,B2B Services,new_visitor,mobile,CO,organic_or_owned,11.18,1.47,landing_v2,standard,0,1,0,0,0,52,0,,0.0,0.0,0.711,0.0,-1.47
TX-017235,2026-01-31,2026-01,2026Q1,Email,nurture,Ecommerce,known_lead,desktop,CO,organic_or_owned,48.06,0.71,landing_v2,benefit_cta,1,1,0,0,0,67,0,,0.0,0.0,0.788,0.0,-0.71
TX-017236,2026-01-31,2026-01,2026Q1,Email,nurture,B2B Services,known_lead,mobile,ES,organic_or_owned,0.0,0.62,landing_v2,benefit_cta,1,1,0,0,0,79,1,7,1300.19,1300.19,0.761,989.44,966.82
TX-017237,2026-01-31,2026-01,2026Q1,Email,nurture,Enterprise,new_visitor,desktop,ES,organic_or_owned,44.11,0.64,landing_v2,benefit_cta,1,1,1,0,0,69,0,,0.0,0.0,0.79,0.0,-0.64
TX-017238,2026-01-31,2026-01,2026Q1,SEO / Blog,evergreen,B2B Services,known_lead,desktop,US Hispanic,organic_or_owned,3.57,1.47,landing_v2,benefit_cta,0,0,0,0,0,87,0,,0.0,0.0,0.719,0.0,-1.47
TX-017239,2026-01-31,2026-01,2026Q1,Webinar,retargeting,Ecommerce,known_lead,mobile,ES,organic_or_owned,47.75,3.52,landing_v2,benefit_cta,0,0,0,0,0,77,1,2,1515.46,1515.46,0.771,1168.42,1142.9
TX-017240,2026-01-31,2026-01,2026Q1,SEO / Blog,evergreen,B2B Services,new_visitor,desktop,ES,organic_or_owned,0.0,1.88,landing_v2,benefit_cta,1,1,1,1,0,55,0,,0.0,0.0,0.752,0.0,-1.88
